.00000763 6.28318421 6.28245544
.13153768 6.28998421 6.28809063
.75560522 6.51501111 6.51273947
.45865011 6.36680000 6.36454132
.53276706 6.39649189 6.39422420
.21895909 6.30206316 6.29996390
.04704452 6.28405263 6.28267376
.67886448 6.46908649 6.46681547
.67929626 6.46932973 6.46705851
.93469286 6.64448889 6.64222416
.38350201 6.34143243 6.33919291
.51941633 6.39080000 6.38852922
.83096528 6.56558333 6.56331358
.03457189 6.28365263 6.28242704
.05346155 6.28430526 6.28286185
.52970004 6.39517297 6.39290227
.67114925 6.46477297 6.46250155
.00769806 6.28320526 6.28257425
.38341546 6.34140541 6.33916643
.06684208 6.28493684 6.28337924
