.000000 100.000000 9.995000 0.00000
.001000 100.009985 9.985000 0.50000E-5
.002000 100.019960 9.975000 0.50000E-5
.003000 100.029925 9.965000 0.50000E-5
.004000 100.039880 9.955000 0.50000E-5
.005000 100.049825 9.945000 0.50000E-5
.006000 100.059760 9.935000 0.50000E-5
.007000 100.069685 9.925000 0.50000E-5
.008000 100.079600 9.915000 0.50000E-5
.009000 100.089505 9.905000 0.50000E-5
.010000 100.099400 9.895000 0.50000E-5
.011000 100.109285 9.885000 0.50000E-5
.012000 100.119160 9.875000 0.50000E-5
.013000 100.129025 9.865000 0.50000E-5
.014000 100.138880 9.855000 0.50000E-5
.015000 100.148725 9.845000 0.50000E-5
.016000 100.158560 9.835000 0.50000E-5
.017000 100.168385 9.825000 0.50000E-5
.018000 100.178200 9.815000 0.50000E-5
.019000 100.188005 9.805000 0.50000E-5
.020000 100.197800 9.795000 0.50000E-5
.021000 100.207585 9.785000 0.50000E-5
.022000 100.217360 9.775000 0.50000E-5
.023000 100.227125 9.765000 0.50000E-5
.024000 100.236880 9.755000 0.50000E-5
.025000 100.246625 9.745000 0.50000E-5
.026000 100.256360 9.735000 0.50000E-5
.027000 100.266085 9.725000 0.50000E-5
.028000 100.275800 9.715000 0.50000E-5
.029000 100.285505 9.705000 0.50000E-5
.030000 100.295200 9.695000 0.50000E-5
.031000 100.304885 9.685000 0.50000E-5
.032000 100.314560 9.675000 0.50000E-5
.033000 100.324225 9.665000 0.50000E-5
.034000 100.333880 9.655000 0.50000E-5
.035000 100.343525 9.645000 0.50000E-5
.036000 100.353160 9.635000 0.50000E-5
.037000 100.362785 9.625000 0.50000E-5
.038000 100.372400 9.615000 0.50000E-5
.039000 100.382005 9.605000 0.50000E-5
.040000 100.391600 9.595000 0.50000E-5
.041000 100.401185 9.585000 0.50000E-5
.042000 100.410760 9.575000 0.50000E-5
.043000 100.420325 9.565000 0.50000E-5
.044000 100.429880 9.555000 0.50000E-5
.045000 100.439425 9.545000 0.50000E-5
.046000 100.448960 9.535000 0.50000E-5
.047000 100.458485 9.525000 0.50000E-5
.048000 100.468000 9.515000 0.50000E-5
.049000 100.477505 9.505000 0.50000E-5
.050000 100.487000 9.495000 0.50000E-5
.051000 100.496485 9.485000 0.50000E-5
.052000 100.505960 9.475000 0.50000E-5
.053000 100.515425 9.465000 0.50000E-5
.054000 100.524880 9.455000 0.50000E-5
.055000 100.534325 9.445000 0.50000E-5
.056000 100.543760 9.435000 0.50000E-5
.057000 100.553185 9.425000 0.50000E-5
.058000 100.562600 9.415000 0.50000E-5
.059000 100.572005 9.405000 0.50000E-5
.060000 100.581400 9.395000 0.50000E-5
.061000 100.590785 9.385000 0.50000E-5
.062000 100.600160 9.375000 0.50000E-5
.063000 100.609525 9.365000 0.50000E-5
.064000 100.618880 9.355000 0.50000E-5
.065000 100.628225 9.345000 0.50000E-5
.066000 100.637560 9.335000 0.50000E-5
.067000 100.646885 9.325000 0.50000E-5
.068000 100.656200 9.315000 0.50000E-5
.069000 100.665505 9.305000 0.50000E-5
.070000 100.674800 9.295000 0.50000E-5
.071000 100.684085 9.285000 0.50000E-5
.072000 100.693360 9.275000 0.50000E-5
.073000 100.702625 9.265000 0.50000E-5
.074000 100.711880 9.255000 0.50000E-5
.075000 100.721125 9.245000 0.50000E-5
.076000 100.730360 9.235000 0.50000E-5
.077000 100.739585 9.225000 0.50000E-5
.078000 100.748800 9.215000 0.50000E-5
.079000 100.758005 9.205000 0.50000E-5
.080000 100.767200 9.195000 0.50000E-5
.081000 100.776385 9.185000 0.50000E-5
.082000 100.785560 9.175000 0.50000E-5
.083000 100.794725 9.165000 0.50000E-5
.084000 100.803880 9.155000 0.50000E-5
.085000 100.813025 9.145000 0.50000E-5
.086000 100.822160 9.135000 0.50000E-5
.087000 100.831285 9.125000 0.50000E-5
.088000 100.840400 9.115000 0.50000E-5
.089000 100.849505 9.105000 0.50000E-5
.090000 100.858600 9.095000 0.50000E-5
.091000 100.867685 9.085000 0.50000E-5
.092000 100.876760 9.075000 0.50000E-5
.093000 100.885825 9.065000 0.50000E-5
.094000 100.894880 9.055000 0.50000E-5
.095000 100.903925 9.045000 0.50000E-5
.096000 100.912960 9.035000 0.50000E-5
.097000 100.921985 9.025000 0.50000E-5
.098000 100.931000 9.015000 0.50000E-5
.099000 100.940005 9.005000 0.50000E-5
.100000 100.949000 8.995000 0.50000E-5
