.000000 100.000000 .000000
.001000 99.999995 -.005000
.002000 99.999985 -.010000
.003000 99.999970 -.014999
.004000 99.999950 -.019999
.005000 99.999925 -.024998
.006000 99.999895 -.029996
.007000 99.999860 -.034995
.008000 99.999820 -.039993
.009000 99.999775 -.044991
.010000 99.999725 -.049989
.011000 99.999670 -.054986
.012000 99.999610 -.059984
.013000 99.999545 -.064981
.014000 99.999475 -.069977
.015000 99.999400 -.074974
.016000 99.999320 -.079970
.017000 99.999235 -.084966
.018000 99.999145 -.089962
.019000 99.999050 -.094957
.020000 99.998950 -.099953
.021000 99.998845 -.104948
.022000 99.998735 -.109942
.023000 99.998621 -.114937
.024000 99.998501 -.119931
.025000 99.998376 -.124925
.026000 99.998246 -.129919
.027000 99.998111 -.134912
.028000 99.997971 -.139906
.029000 99.997826 -.144899
.030000 99.997676 -.149891
.031000 99.997521 -.154884
.032000 99.997361 -.159876
.033000 99.997196 -.164868
.034000 99.997027 -.169860
.035000 99.996852 -.174851
.036000 99.996672 -.179843
.037000 99.996487 -.184834
.038000 99.996297 -.189824
.039000 99.996102 -.194815
.040000 99.995903 -.199805
.041000 99.995698 -.204795
.042000 99.995488 -.209785
.043000 99.995273 -.214774
.044000 99.995054 -.219764
.045000 99.994829 -.224753
.046000 99.994599 -.229741
.047000 99.994364 -.234730
.048000 99.994125 -.239718
.049000 99.993880 -.244706
.050000 99.993630 -.249694
.051000 99.993376 -.254682
.052000 99.993116 -.259669
.053000 99.992851 -.264656
.054000 99.992582 -.269643
.055000 99.992307 -.274629
.056000 99.992027 -.279615
.057000 99.991743 -.284601
.058000 99.991453 -.289587
.059000 99.991159 -.294573
.060000 99.990859 -.299558
.061000 99.990554 -.304543
.062000 99.990245 -.309528
.063000 99.989930 -.314512
.064000 99.989611 -.319497
.065000 99.989286 -.324481
.066000 99.988957 -.329464
.067000 99.988623 -.334448
.068000 99.988283 -.339431
.069000 99.987939 -.344414
.070000 99.987589 -.349397
.071000 99.987235 -.354379
.072000 99.986876 -.359362
.073000 99.986511 -.364344
.074000 99.986142 -.369326
.075000 99.985768 -.374307
.076000 99.985388 -.379288
.077000 99.985004 -.384269
.078000 99.984615 -.389250
.079000 99.984221 -.394231
.080000 99.983821 -.399211
.081000 99.983417 -.404191
.082000 99.983008 -.409171
.083000 99.982594 -.414150
.084000 99.982175 -.419130
.085000 99.981751 -.424109
.086000 99.981321 -.429088
.087000 99.980887 -.434066
.088000 99.980448 -.439044
.089000 99.980004 -.444022
.090000 99.979555 -.449000
.091000 99.979101 -.453978
.092000 99.978642 -.458955
.093000 99.978178 -.463932
.094000 99.977710 -.468909
.095000 99.977236 -.473886
.096000 99.976757 -.478862
.097000 99.976273 -.483838
.098000 99.975784 -.488814
.099000 99.975290 -.493789
.100000 99.974792 -.498765
.101000 99.974288 -.503740
.102000 99.973779 -.508714
.103000 99.973265 -.513689
.104000 99.972747 -.518663
.105000 99.972223 -.523637
.106000 99.971695 -.528611
.107000 99.971161 -.533585
.108000 99.970622 -.538558
.109000 99.970079 -.543531
.110000 99.969530 -.548504
.111000 99.968977 -.553477
.112000 99.968418 -.558449
.113000 99.967855 -.563421
.114000 99.967287 -.568393
.115000 99.966713 -.573364
.116000 99.966135 -.578336
.117000 99.965552 -.583307
.118000 99.964963 -.588278
.119000 99.964370 -.593248
.120000 99.963772 -.598219
.121000 99.963169 -.603189
.122000 99.962561 -.608158
.123000 99.961947 -.613128
.124000 99.961329 -.618097
.125000 99.960706 -.623066
.126000 99.960078 -.628035
.127000 99.959445 -.633004
.128000 99.958807 -.637972
.129000 99.958164 -.642940
.130000 99.957516 -.647908
.131000 99.956864 -.652876
.132000 99.956206 -.657843
.133000 99.955543 -.662810
.134000 99.954875 -.667777
.135000 99.954202 -.672744
.136000 99.953525 -.677710
.137000 99.952842 -.682676
.138000 99.952154 -.687642
.139000 99.951462 -.692608
.140000 99.950764 -.697573
.141000 99.950062 -.702538
.142000 99.949354 -.707503
.143000 99.948642 -.712468
.144000 99.947924 -.717432
.145000 99.947202 -.722396
.146000 99.946474 -.727360
.147000 99.945742 -.732324
.148000 99.945005 -.737287
.149000 99.944263 -.742250
.150000 99.943515 -.747213
.151000 99.942763 -.752176
.152000 99.942006 -.757138
.153000 99.941244 -.762100
.154000 99.940477 -.767062
.155000 99.939705 -.772024
.156000 99.938928 -.776985
.157000 99.938146 -.781946
.158000 99.937359 -.786907
.159000 99.936567 -.791868
.160000 99.935770 -.796828
.161000 99.934969 -.801789
.162000 99.934162 -.806748
.163000 99.933350 -.811708
.164000 99.932533 -.816668
.165000 99.931712 -.821627
.166000 99.930885 -.826586
.167000 99.930054 -.831544
.168000 99.929217 -.836503
.169000 99.928376 -.841461
.170000 99.927529 -.846419
.171000 99.926678 -.851377
.172000 99.925822 -.856334
.173000 99.924960 -.861291
.174000 99.924094 -.866248
.175000 99.923223 -.871205
.176000 99.922347 -.876161
.177000 99.921466 -.881117
.178000 99.920579 -.886073
.179000 99.919688 -.891029
.180000 99.918792 -.895984
.181000 99.917892 -.900940
.182000 99.916986 -.905895
.183000 99.916075 -.910849
.184000 99.915159 -.915804
.185000 99.914238 -.920758
.186000 99.913312 -.925712
.187000 99.912382 -.930666
.188000 99.911446 -.935619
.189000 99.910506 -.940572
.190000 99.909560 -.945525
.191000 99.908610 -.950478
.192000 99.907654 -.955431
.193000 99.906694 -.960383
.194000 99.905728 -.965335
.195000 99.904758 -.970286
.196000 99.903783 -.975238
.197000 99.902803 -.980189
.198000 99.901818 -.985140
.199000 99.900828 -.990091
