.000000 .000000 100.000000 7.071068 -7.076068
.001000 .007071 99.992914 7.071068 -7.086068
.002000 .014142 99.985818 7.071068 -7.096068
.003000 .021213 99.978712 7.071068 -7.106068
.004000 .028284 99.971596 7.071068 -7.116068
.005000 .035355 99.964470 7.071068 -7.126068
.006000 .042426 99.957334 7.071068 -7.136068
.007000 .049497 99.950188 7.071068 -7.146068
.008000 .056569 99.943031 7.071068 -7.156068
.009000 .063640 99.935865 7.071068 -7.166068
.010000 .070711 99.928689 7.071068 -7.176068
.011000 .077782 99.921503 7.071068 -7.186068
.012000 .084853 99.914307 7.071068 -7.196068
.013000 .091924 99.907101 7.071068 -7.206068
.014000 .098995 99.899885 7.071068 -7.216068
.015000 .106066 99.892659 7.071068 -7.226068
.016000 .113137 99.885423 7.071068 -7.236068
.017000 .120208 99.878177 7.071068 -7.246068
.018000 .127279 99.870921 7.071068 -7.256068
.019000 .134350 99.863655 7.071068 -7.266068
.020000 .141421 99.856379 7.071068 -7.276068
.021000 .148492 99.849093 7.071068 -7.286068
.022000 .155563 99.841797 7.071068 -7.296068
.023000 .162635 99.834490 7.071068 -7.306068
.024000 .169706 99.827174 7.071068 -7.316068
.025000 .176777 99.819848 7.071068 -7.326068
.026000 .183848 99.812512 7.071068 -7.336068
.027000 .190919 99.805166 7.071068 -7.346068
.028000 .197990 99.797810 7.071068 -7.356068
.029000 .205061 99.790444 7.071068 -7.366068
.030000 .212132 99.783068 7.071068 -7.376068
.031000 .219203 99.775682 7.071068 -7.386068
.032000 .226274 99.768286 7.071068 -7.396068
.033000 .233345 99.760880 7.071068 -7.406068
.034000 .240416 99.753464 7.071068 -7.416068
.035000 .247487 99.746038 7.071068 -7.426068
.036000 .254558 99.738602 7.071068 -7.436068
.037000 .261630 99.731155 7.071068 -7.446068
.038000 .268701 99.723699 7.071068 -7.456068
.039000 .275772 99.716233 7.071068 -7.466068
.040000 .282843 99.708757 7.071068 -7.476068
.041000 .289914 99.701271 7.071068 -7.486068
.042000 .296985 99.693775 7.071068 -7.496068
.043000 .304056 99.686269 7.071068 -7.506068
.044000 .311127 99.678753 7.071068 -7.516068
.045000 .318198 99.671227 7.071068 -7.526068
.046000 .325269 99.663691 7.071068 -7.536068
.047000 .332340 99.656145 7.071068 -7.546068
.048000 .339411 99.648589 7.071068 -7.556068
.049000 .346482 99.641023 7.071068 -7.566068
.050000 .353553 99.633447 7.071068 -7.576068
.051000 .360624 99.625861 7.071068 -7.586068
.052000 .367696 99.618264 7.071068 -7.596068
.053000 .374767 99.610658 7.071068 -7.606068
.054000 .381838 99.603042 7.071068 -7.616068
.055000 .388909 99.595416 7.071068 -7.626068
.056000 .395980 99.587780 7.071068 -7.636068
.057000 .403051 99.580134 7.071068 -7.646068
.058000 .410122 99.572478 7.071068 -7.656068
.059000 .417193 99.564812 7.071068 -7.666068
.060000 .424264 99.557136 7.071068 -7.676068
.061000 .431335 99.549450 7.071068 -7.686068
.062000 .438406 99.541754 7.071068 -7.696068
.063000 .445477 99.534048 7.071068 -7.706068
.064000 .452548 99.526332 7.071068 -7.716068
.065000 .459619 99.518606 7.071068 -7.726068
.066000 .466690 99.510870 7.071068 -7.736068
.067000 .473762 99.503123 7.071068 -7.746068
.068000 .480833 99.495367 7.071068 -7.756068
.069000 .487904 99.487601 7.071068 -7.766068
.070000 .494975 99.479825 7.071068 -7.776068
.071000 .502046 99.472039 7.071068 -7.786068
.072000 .509117 99.464243 7.071068 -7.796068
.073000 .516188 99.456437 7.071068 -7.806068
.074000 .523259 99.448621 7.071068 -7.816068
.075000 .530330 99.440795 7.071068 -7.826068
.076000 .537401 99.432959 7.071068 -7.836068
.077000 .544472 99.425113 7.071068 -7.846068
.078000 .551543 99.417257 7.071068 -7.856068
.079000 .558614 99.409391 7.071068 -7.866068
.080000 .565685 99.401515 7.071068 -7.876068
.081000 .572757 99.393628 7.071068 -7.886068
.082000 .579828 99.385732 7.071068 -7.896068
